"","Level","Date","State FIPS","State Postal Code","County FIPS","County Name","Population Staying at Home","Population Not Staying at Home","Number of Trips","Number of Trips <1","Number of Trips 1-3","Number of Trips 3-5","Number of Trips 5-10","Number of Trips 10-25","Number of Trips 25-50","Number of Trips 50-100","Number of Trips 100-250","Number of Trips 250-500","Number of Trips >=500","Row ID"
"37","State",2019-05-07,"24","MD",NA,NA,1099961,4924289,26318994,5984229,6651090,3106256,4341887,4560328,1258008,220067,84777,42001,70351,"24-00000-20190507"
"38","State",2019-05-08,"24","MD",NA,NA,1114876,4909374,25748118,5842198,6455590,3007586,4261826,4520812,1248166,213314,82423,39956,76247,"24-00000-20190508"
"39","State",2019-05-09,"24","MD",NA,NA,1104427,4919823,26665125,6086714,6701988,3172065,4409473,4641285,1247729,216280,85162,37343,67086,"24-00000-20190509"
"40","State",2019-05-10,"24","MD",NA,NA,1065808,4958442,26052951,5708742,6566232,3150246,4342033,4583007,1256394,230581,101297,39183,75236,"24-00000-20190510"
"41","State",2019-05-11,"24","MD",NA,NA,1142741,4881509,25581575,5699917,6696777,3151546,4231483,4204658,1128108,238176,109918,41544,79448,"24-00000-20190511"
"42","State",2019-05-12,"24","MD",NA,NA,1209571,4814679,21736262,4701601,5843202,2662148,3586904,3498782,947121,227928,124670,51970,91936,"24-00000-20190512"
"43","State",2019-05-13,"24","MD",NA,NA,1129205,4895045,23246225,5109836,5908245,2747883,3825145,4069641,1136658,218977,89502,47370,92968,"24-00000-20190513"
"44","State",2019-05-14,"24","MD",NA,NA,1103399,4920851,24960303,5643895,6234649,2957278,4115458,4357718,1224592,209651,82951,38876,95235,"24-00000-20190514"
"45","State",2019-05-15,"24","MD",NA,NA,1085902,4938348,25651119,5802239,6385988,3018147,4217719,4508979,1261435,220820,86841,45435,103516,"24-00000-20190515"
"46","State",2019-05-16,"24","MD",NA,NA,1073001,4951249,25280127,5627330,6177647,3013909,4206031,4512343,1267995,231009,94185,47201,102477,"24-00000-20190516"
"47","State",2019-05-17,"24","MD",NA,NA,1064018,4960232,26880988,6071620,6703385,3219858,4444935,4644101,1294195,246260,108888,45652,102094,"24-00000-20190517"
"48","State",2019-05-18,"24","MD",NA,NA,1137645,4886605,26631261,6171097,6821213,3203375,4346283,4388734,1180417,259973,117565,44984,97620,"24-00000-20190518"
"49","State",2019-05-19,"24","MD",NA,NA,1167223,4857027,24334382,5595733,6413115,2936793,3933682,3855938,1066339,250386,138410,49057,94929,"24-00000-20190519"
"50","State",2019-05-20,"24","MD",NA,NA,1109481,4914769,25626953,5798495,6462355,3026537,4191127,4450139,1251314,211661,87936,46511,100878,"24-00000-20190520"
"51","State",2019-05-21,"24","MD",NA,NA,1097674,4926576,27025273,6299313,6825988,3141164,4387324,4659256,1280267,207077,78805,41908,104171,"24-00000-20190521"
"52","State",2019-05-22,"24","MD",NA,NA,1078399,4945851,27154615,6291149,6844576,3201143,4395540,4684787,1307682,217136,78164,39598,94840,"24-00000-20190522"
"53","State",2019-05-23,"24","MD",NA,NA,1071751,4952499,25843159,5784174,6426602,3033622,4246491,4581789,1310843,233341,99090,41632,85575,"24-00000-20190523"
"54","State",2019-05-24,"24","MD",NA,NA,1057471,4966779,27675909,6242514,6972897,3351463,4555406,4732922,1304298,253678,127192,45743,89796,"24-00000-20190524"
"55","State",2019-05-25,"24","MD",NA,NA,1127344,4896906,27330713,6451501,7118501,3280481,4390410,4385925,1171272,265051,127616,48581,91375,"24-00000-20190525"
"56","State",2019-05-26,"24","MD",NA,NA,1188874,4835376,24984491,5971597,6499493,2929050,4007956,3956316,1102599,258087,126989,44394,88010,"24-00000-20190526"
"57","State",2019-05-27,"24","MD",NA,NA,1232924,4791326,23296192,5474178,6326847,2729960,3620352,3599651,1023002,256706,137082,41237,87177,"24-00000-20190527"
"58","State",2019-05-28,"24","MD",NA,NA,1135848,4888402,26538055,6014765,6657050,3086463,4316098,4722783,1311626,225444,91749,34650,77427,"24-00000-20190528"
"59","State",2019-05-29,"24","MD",NA,NA,1101364,4922886,27000152,6131975,6683296,3168477,4399642,4853591,1341690,225895,86591,38365,70630,"24-00000-20190529"
"60","State",2019-05-30,"24","MD",NA,NA,1066951,4957299,25804970,5686260,6326829,3031044,4265714,4746823,1318305,226338,92313,41034,70310,"24-00000-20190530"
"61","State",2019-05-31,"24","MD",NA,NA,1076153,4948097,28859543,6526815,7204301,3439710,4775800,5062021,1366360,247440,122996,41976,72124,"24-00000-20190531"
"62","State",2019-06-01,"24","MD",NA,NA,1154022,4870228,27510001,6346863,7174046,3344880,4450614,4488022,1201953,251217,125212,41370,85824,"24-00000-20190601"
"63","State",2019-06-02,"24","MD",NA,NA,1168461,4855789,24603825,5643172,6479098,2963767,3974914,3967281,1062965,240796,136312,44389,91131,"24-00000-20190602"
"64","State",2019-06-03,"24","MD",NA,NA,1092836,4931414,28239403,6575078,7118097,3305432,4572569,4892404,1347981,223610,88642,36583,79007,"24-00000-20190603"
"65","State",2019-06-04,"24","MD",NA,NA,1077472,4946778,27220031,6244202,6770232,3197785,4446797,4790584,1352355,225353,85278,34422,73023,"24-00000-20190604"
"66","State",2019-06-05,"24","MD",NA,NA,1073018,4951232,25832412,5785646,6358195,2995032,4222323,4708264,1349981,220140,86285,39155,67391,"24-00000-20190605"
"67","State",2019-06-06,"24","MD",NA,NA,1063096,4961154,27978553,6314961,6946249,3303841,4611746,4975466,1378424,241094,94046,42500,70226,"24-00000-20190606"
"68","State",2019-06-07,"24","MD",NA,NA,1061593,4962657,28983766,6740426,7175298,3449659,4724670,5028740,1371342,254559,127451,38796,72825,"24-00000-20190607"
