"","Level","Date","State FIPS","State Postal Code","County FIPS","County Name","Population Staying at Home","Population Not Staying at Home","Number of Trips","Number of Trips <1","Number of Trips 1-3","Number of Trips 3-5","Number of Trips 5-10","Number of Trips 10-25","Number of Trips 25-50","Number of Trips 50-100","Number of Trips 100-250","Number of Trips 250-500","Number of Trips >=500","Row ID"
"35","County",2019-04-12,"10","DE","10003","New Castle County",112010,445615,2287690,523219,548176,258075,443587,386297,91544,23059,11175,1644,914,"10-10003-20190412"
"36","County",2019-04-12,"10","DE","10005","Sussex County",41244,187341,1025997,181057,269874,127321,143059,201309,81493,15739,4819,1021,305,"10-10005-20190412"
"37","County",2019-04-13,"10","DE","10001","Kent County",36394,141610,752517,137601,227075,97985,108238,99353,64469,13651,3258,663,224,"10-10001-20190413"
"38","County",2019-04-13,"10","DE","10003","New Castle County",122079,435546,2300584,543281,573775,255950,411489,384638,91805,26530,11096,1225,795,"10-10003-20190413"
"39","County",2019-04-13,"10","DE","10005","Sussex County",45313,183272,967426,182413,261031,123133,129827,178873,71308,15854,3689,1119,179,"10-10005-20190413"
"40","County",2019-04-14,"10","DE","10001","Kent County",38094,139910,647762,121826,189444,87059,89105,82544,58560,13873,4227,866,258,"10-10001-20190414"
"41","County",2019-04-14,"10","DE","10003","New Castle County",129374,428251,2065015,494687,515926,229600,371695,324534,86935,25124,13449,1983,1082,"10-10003-20190414"
"42","County",2019-04-14,"10","DE","10005","Sussex County",48342,180243,851365,158895,236512,104343,117681,148817,60243,16833,6230,1616,195,"10-10005-20190414"
"43","County",2019-04-15,"10","DE","10001","Kent County",35662,142342,694088,134128,202577,87510,86752,93615,71615,13893,2626,1113,259,"10-10001-20190415"
"44","County",2019-04-15,"10","DE","10003","New Castle County",119595,438030,2160486,514064,501189,230945,409565,375851,93248,21383,11396,1741,1104,"10-10003-20190415"
"45","County",2019-04-15,"10","DE","10005","Sussex County",45983,182602,908704,159937,238530,114268,122917,182202,69477,14862,5076,1239,196,"10-10005-20190415"
"46","County",2019-04-16,"10","DE","10001","Kent County",33457,144547,749008,150340,218456,96781,93030,102229,70282,13307,3775,594,214,"10-10001-20190416"
"47","County",2019-04-16,"10","DE","10003","New Castle County",115077,442548,2212932,518063,520781,247437,419741,381551,91270,21108,10755,1216,1010,"10-10003-20190416"
"48","County",2019-04-16,"10","DE","10005","Sussex County",42217,186368,987092,177751,247871,117904,140086,200581,80713,16245,4712,1084,145,"10-10005-20190416"
"49","County",2019-04-17,"10","DE","10001","Kent County",35005,142999,796799,156827,235065,107439,103067,102943,74930,13481,2367,505,175,"10-10001-20190417"
"50","County",2019-04-17,"10","DE","10003","New Castle County",117066,440559,2315365,544402,546489,264068,426086,406868,91354,23547,9898,1776,877,"10-10003-20190417"
"51","County",2019-04-17,"10","DE","10005","Sussex County",43755,184830,1015949,179633,263992,122999,145000,204255,78725,15180,4414,1542,209,"10-10005-20190417"
"52","County",2019-04-18,"10","DE","10001","Kent County",34265,143739,793510,149648,222647,109575,107001,108211,76449,15178,3580,960,261,"10-10001-20190418"
"53","County",2019-04-18,"10","DE","10003","New Castle County",117816,439809,2419100,572103,584581,260589,450296,420992,95107,22773,10012,1618,1029,"10-10003-20190418"
"54","County",2019-04-18,"10","DE","10005","Sussex County",42798,185787,1035808,187618,267042,126654,140142,205745,83405,19397,4316,1304,185,"10-10005-20190418"
"55","County",2019-04-19,"10","DE","10001","Kent County",34409,143595,732400,141226,204929,95524,97443,104112,69374,14687,3641,1150,314,"10-10001-20190419"
"56","County",2019-04-19,"10","DE","10003","New Castle County",116500,441125,2294038,532555,558219,251024,423987,392724,93010,25802,13189,2306,1222,"10-10003-20190419"
"57","County",2019-04-19,"10","DE","10005","Sussex County",44385,184200,959657,178371,258904,116964,131286,175971,77296,14062,4719,1793,291,"10-10005-20190419"
"58","County",2019-04-20,"10","DE","10001","Kent County",37054,140950,741476,142711,214179,101306,104294,98026,61264,13960,4163,1338,235,"10-10001-20190420"
"59","County",2019-04-20,"10","DE","10003","New Castle County",125280,432345,2244664,515824,566739,256705,412509,364193,89596,23202,13318,1451,1127,"10-10003-20190420"
"60","County",2019-04-20,"10","DE","10005","Sussex County",47643,180942,959045,185964,261391,121718,124990,178677,65057,14618,5043,1442,145,"10-10005-20190420"
"61","County",2019-04-21,"10","DE","10001","Kent County",38926,139078,684136,142870,201849,96498,90550,84334,50574,12511,3671,1092,187,"10-10001-20190421"
"62","County",2019-04-21,"10","DE","10003","New Castle County",132498,425127,2026243,491329,520250,222681,330617,329764,86059,26644,15370,2287,1242,"10-10003-20190421"
"63","County",2019-04-21,"10","DE","10005","Sussex County",49983,178602,889598,176599,254709,115697,126010,140168,53349,15740,5808,1357,161,"10-10005-20190421"
"64","County",2019-04-22,"10","DE","10001","Kent County",30650,147354,615413,118836,164734,76623,84268,80981,53191,14393,5970,15134,1283,"10-10001-20190422"
